id,text,entities,meta
521,"The film is based on elements from the short story ""Spurs"" by Tod Robbins.","[{""start"": 52, ""end"": 57, ""label"": ""WORKOFART""}, {""start"": 62, ""end"": 73, ""label"": ""PERSON""}]","{""source"": ""multinerd"", ""language"": ""en""}"
522,"The song is also performed in an episode of ""Ally McBeal"" by Jennifer Holliday.","[{""start"": 45, ""end"": 56, ""label"": ""WORKOFART""}, {""start"": 61, ""end"": 78, ""label"": ""PERSON""}]","{""source"": ""multinerd"", ""language"": ""en""}"
523,"It is based on the novel ""The Invention of Morel"" by Adolfo Bioy Casares.","[{""start"": 26, ""end"": 48, ""label"": ""WORKOFART""}, {""start"": 53, ""end"": 72, ""label"": ""PERSON""}]","{""source"": ""multinerd"", ""language"": ""en""}"
524,"On Rotten Tomatoes, the film holds a rating of 22%, based on 129 reviews.","[{""start"": 3, ""end"": 18, ""label"": ""WORKOFART""}, {""start"": 47, ""end"": 50, ""label"": ""AMOUNT""}]","{""source"": ""multinerd"", ""language"": ""en""}"
525,"Within weeks of that release, a second full-length album was announced titled ""High Life"".","[{""start"": 30, ""end"": 38, ""label"": ""TIMEDATE""}, {""start"": 79, ""end"": 88, ""label"": ""WORKOFART""}]","{""source"": ""multinerd"", ""language"": ""en""}"
526,"first popularized by Navin Prabhakar in his appearances in ""The Great Indian Laughter Challenge"".","[{""start"": 21, ""end"": 36, ""label"": ""PERSON""}, {""start"": 60, ""end"": 95, ""label"": ""WORKOFART""}]","{""source"": ""multinerd"", ""language"": ""en""}"
527,"On Rotten Tomatoes, the film holds a 41% rotten rating, based on 44 reviews.","[{""start"": 3, ""end"": 18, ""label"": ""WORKOFART""}, {""start"": 37, ""end"": 40, ""label"": ""AMOUNT""}]","{""source"": ""multinerd"", ""language"": ""en""}"
528,"The film has a 35% approval rating on Rotten Tomatoes, based on 17 reviews.","[{""start"": 15, ""end"": 18, ""label"": ""AMOUNT""}, {""start"": 38, ""end"": 53, ""label"": ""WORKOFART""}]","{""source"": ""multinerd"", ""language"": ""en""}"
529,"Later that year, she made her television debut role in ""Wildflower"" with Patricia Arquette.","[{""start"": 56, ""end"": 66, ""label"": ""WORKOFART""}, {""start"": 73, ""end"": 90, ""label"": ""PERSON""}]","{""source"": ""multinerd"", ""language"": ""en""}"
530,"On Rotten Tomatoes, the film has a rating of 92% based on 63 reviews.","[{""start"": 3, ""end"": 18, ""label"": ""WORKOFART""}, {""start"": 45, ""end"": 48, ""label"": ""AMOUNT""}]","{""source"": ""multinerd"", ""language"": ""en""}"
531,"On Rotten Tomatoes, the film holds a rating of 86%, based on 56 reviews.","[{""start"": 3, ""end"": 18, ""label"": ""WORKOFART""}, {""start"": 47, ""end"": 50, ""label"": ""AMOUNT""}]","{""source"": ""multinerd"", ""language"": ""en""}"
532,"David Denby of ""New York"" magazine panned the film, calling it ""pompous and tiresome"".","[{""start"": 0, ""end"": 11, ""label"": ""PERSON""}, {""start"": 16, ""end"": 24, ""label"": ""WORKOFART""}]","{""source"": ""multinerd"", ""language"": ""en""}"
533,"The film holds a 100% positive ""Fresh"" rating on the review aggregator Rotten Tomatoes.","[{""start"": 17, ""end"": 21, ""label"": ""AMOUNT""}, {""start"": 71, ""end"": 86, ""label"": ""WORKOFART""}]","{""source"": ""multinerd"", ""language"": ""en""}"
534,"The film received mostly positive reviews, earning a 69% approval score on Rotten Tomatoes.","[{""start"": 53, ""end"": 56, ""label"": ""AMOUNT""}, {""start"": 75, ""end"": 90, ""label"": ""WORKOFART""}]","{""source"": ""multinerd"", ""language"": ""en""}"
535,"28 preludes have been compared to Johann Sebastian Bach's preludes in ""The Well-Tempered Clavier"".","[{""start"": 34, ""end"": 55, ""label"": ""PERSON""}, {""start"": 71, ""end"": 96, ""label"": ""WORKOFART""}]","{""source"": ""multinerd"", ""language"": ""en""}"
536,"Multiple media venues, including the CBS news program ""60 Minutes"", considered and rejected it.","[{""start"": 37, ""end"": 40, ""label"": ""ORGANIZATION""}, {""start"": 55, ""end"": 65, ""label"": ""WORKOFART""}]","{""source"": ""multinerd"", ""language"": ""en""}"
537,"Roger Ebert of the ""Chicago Sun-Times"" gave the film four out of four stars.","[{""start"": 0, ""end"": 11, ""label"": ""PERSON""}, {""start"": 20, ""end"": 37, ""label"": ""WORKOFART""}]","{""source"": ""multinerd"", ""language"": ""en""}"
538,"Ovid wrote in his ""Heroides"" that ""Exitus acta probat"" (""The result justifies the deed"").","[{""start"": 0, ""end"": 4, ""label"": ""PERSON""}, {""start"": 19, ""end"": 27, ""label"": ""WORKOFART""}]","{""source"": ""multinerd"", ""language"": ""en""}"
539,"On Rotten Tomatoes, it has a 25% rating from critics based on 28 reviews.","[{""start"": 3, ""end"": 18, ""label"": ""WORKOFART""}, {""start"": 29, ""end"": 32, ""label"": ""AMOUNT""}]","{""source"": ""multinerd"", ""language"": ""en""}"
540,"In science fiction, ""Camouflage"" is a novel about shapeshifting alien beings by Joe Haldeman.","[{""start"": 21, ""end"": 31, ""label"": ""WORKOFART""}, {""start"": 80, ""end"": 92, ""label"": ""PERSON""}]","{""source"": ""multinerd"", ""language"": ""en""}"
541,FOREIGN PRIME RATES: Canada 13.50%; Germany 9%; Japan 4.875%; Switzerland 8.50%; Britain 15%.,"[{""start"": 21, ""end"": 27, ""label"": ""LOCATION""}, {""start"": 28, ""end"": 34, ""label"": ""AMOUNT""}, {""start"": 36, ""end"": 43, ""label"": ""LOCATION""}, {""start"": 44, ""end"": 46, ""label"": ""AMOUNT""}, {""start"": 48, ""end"": 53, ""label"": ""LOCATION""}, {""start"": 54, ""end"": 60, ""label"": ""AMOUNT""}, {""start"": 62, ""end"": 73, ""label"": ""LOCATION""}, {""start"": 74, ""end"": 79, ""label"": ""AMOUNT""}, {""start"": 81, ""end"": 88, ""label"": ""LOCATION""}, {""start"": 89, ""end"": 92, ""label"": ""AMOUNT""}]","{""source"": ""ontonotes5"", ""language"": ""en""}"
542,FOREIGN PRIME RATES: Canada 13.50%; Germany 8.50%; Japan 4.875%; Switzerland 8.50%; Britain 15%.,"[{""start"": 21, ""end"": 27, ""label"": ""LOCATION""}, {""start"": 28, ""end"": 34, ""label"": ""AMOUNT""}, {""start"": 36, ""end"": 43, ""label"": ""LOCATION""}, {""start"": 44, ""end"": 49, ""label"": ""AMOUNT""}, {""start"": 51, ""end"": 56, ""label"": ""LOCATION""}, {""start"": 57, ""end"": 63, ""label"": ""AMOUNT""}, {""start"": 65, ""end"": 76, ""label"": ""LOCATION""}, {""start"": 77, ""end"": 82, ""label"": ""AMOUNT""}, {""start"": 84, ""end"": 91, ""label"": ""LOCATION""}, {""start"": 92, ""end"": 95, ""label"": ""AMOUNT""}]","{""source"": ""ontonotes5"", ""language"": ""en""}"
543,"Unemployment has reached 27.6% in Azerbaijan, 25.7% in Tadzhikistan, 22.8% in Uzbekistan, 18.8% in Turkmenia, 18% in Armenia and 16.3% in Kirgizia, the Communist Party newspaper said.","[{""start"": 25, ""end"": 30, ""label"": ""AMOUNT""}, {""start"": 34, ""end"": 44, ""label"": ""LOCATION""}, {""start"": 46, ""end"": 51, ""label"": ""AMOUNT""}, {""start"": 55, ""end"": 67, ""label"": ""LOCATION""}, {""start"": 69, ""end"": 74, ""label"": ""AMOUNT""}, {""start"": 78, ""end"": 88, ""label"": ""LOCATION""}, {""start"": 90, ""end"": 95, ""label"": ""AMOUNT""}, {""start"": 99, ""end"": 108, ""label"": ""LOCATION""}, {""start"": 110, ""end"": 113, ""label"": ""AMOUNT""}, {""start"": 117, ""end"": 124, ""label"": ""LOCATION""}, {""start"": 129, ""end"": 134, ""label"": ""AMOUNT""}, {""start"": 138, ""end"": 146, ""label"": ""LOCATION""}, {""start"": 152, ""end"": 167, ""label"": ""ORGANIZATION""}]","{""source"": ""ontonotes5"", ""language"": ""en""}"
544,"Recent data from Latin America showed figures for non-marital childbearing to be 74% for Colombia, 69% for Peru, 68% for Chile, 66% for Brazil, 58% for Argentina, 55% for Mexico.","[{""start"": 17, ""end"": 30, ""label"": ""LOCATION""}, {""start"": 81, ""end"": 84, ""label"": ""AMOUNT""}, {""start"": 89, ""end"": 97, ""label"": ""LOCATION""}, {""start"": 99, ""end"": 102, ""label"": ""AMOUNT""}, {""start"": 107, ""end"": 111, ""label"": ""LOCATION""}, {""start"": 113, ""end"": 116, ""label"": ""AMOUNT""}, {""start"": 121, ""end"": 126, ""label"": ""LOCATION""}, {""start"": 128, ""end"": 131, ""label"": ""AMOUNT""}, {""start"": 136, ""end"": 142, ""label"": ""LOCATION""}, {""start"": 144, ""end"": 147, ""label"": ""AMOUNT""}, {""start"": 152, ""end"": 161, ""label"": ""LOCATION""}, {""start"": 163, ""end"": 166, ""label"": ""AMOUNT""}, {""start"": 171, ""end"": 177, ""label"": ""LOCATION""}]","{""source"": ""multinerd"", ""language"": ""en""}"
545,CERTIFICATES OF DEPOSIT: 8.09% one month; 8.09% two months; 8.06% three months; 8% six months; 7.94% one year.,"[{""start"": 25, ""end"": 30, ""label"": ""AMOUNT""}, {""start"": 31, ""end"": 40, ""label"": ""TIMEDATE""}, {""start"": 42, ""end"": 47, ""label"": ""AMOUNT""}, {""start"": 48, ""end"": 58, ""label"": ""TIMEDATE""}, {""start"": 60, ""end"": 65, ""label"": ""AMOUNT""}, {""start"": 66, ""end"": 78, ""label"": ""TIMEDATE""}, {""start"": 80, ""end"": 82, ""label"": ""AMOUNT""}, {""start"": 83, ""end"": 93, ""label"": ""TIMEDATE""}, {""start"": 95, ""end"": 100, ""label"": ""AMOUNT""}, {""start"": 101, ""end"": 109, ""label"": ""TIMEDATE""}]","{""source"": ""ontonotes5"", ""language"": ""en""}"
546,CERTIFICATES OF DEPOSIT: 8.05% one month; 8.02% two months; 8% three months; 7.98% six months; 7.95% one year.,"[{""start"": 25, ""end"": 30, ""label"": ""AMOUNT""}, {""start"": 31, ""end"": 40, ""label"": ""TIMEDATE""}, {""start"": 42, ""end"": 47, ""label"": ""AMOUNT""}, {""start"": 48, ""end"": 58, ""label"": ""TIMEDATE""}, {""start"": 60, ""end"": 62, ""label"": ""AMOUNT""}, {""start"": 63, ""end"": 75, ""label"": ""TIMEDATE""}, {""start"": 77, ""end"": 82, ""label"": ""AMOUNT""}, {""start"": 83, ""end"": 93, ""label"": ""TIMEDATE""}, {""start"": 95, ""end"": 100, ""label"": ""AMOUNT""}, {""start"": 101, ""end"": 109, ""label"": ""TIMEDATE""}]","{""source"": ""ontonotes5"", ""language"": ""en""}"
547,"The five largest groups of overseas-born were from the Philippines (3.6%), England (3.1%), New Zealand (2.1%), India (2%) and Greece (0.9%).","[{""start"": 55, ""end"": 66, ""label"": ""LOCATION""}, {""start"": 68, ""end"": 72, ""label"": ""AMOUNT""}, {""start"": 75, ""end"": 82, ""label"": ""LOCATION""}, {""start"": 84, ""end"": 88, ""label"": ""AMOUNT""}, {""start"": 91, ""end"": 102, ""label"": ""LOCATION""}, {""start"": 104, ""end"": 108, ""label"": ""AMOUNT""}, {""start"": 111, ""end"": 116, ""label"": ""LOCATION""}, {""start"": 118, ""end"": 120, ""label"": ""AMOUNT""}, {""start"": 126, ""end"": 132, ""label"": ""LOCATION""}, {""start"": 134, ""end"": 138, ""label"": ""AMOUNT""}]","{""source"": ""multinerd"", ""language"": ""en""}"
548,"The five largest groups of overseas-born were from England (3.7%), New Zealand (1%), Mainland China (0.6%), Scotland (0.4%) and the Netherlands (0.4%).","[{""start"": 51, ""end"": 58, ""label"": ""LOCATION""}, {""start"": 60, ""end"": 64, ""label"": ""AMOUNT""}, {""start"": 67, ""end"": 78, ""label"": ""LOCATION""}, {""start"": 80, ""end"": 82, ""label"": ""AMOUNT""}, {""start"": 85, ""end"": 99, ""label"": ""LOCATION""}, {""start"": 101, ""end"": 105, ""label"": ""AMOUNT""}, {""start"": 108, ""end"": 116, ""label"": ""LOCATION""}, {""start"": 118, ""end"": 122, ""label"": ""AMOUNT""}, {""start"": 132, ""end"": 143, ""label"": ""LOCATION""}, {""start"": 145, ""end"": 149, ""label"": ""AMOUNT""}]","{""source"": ""multinerd"", ""language"": ""en""}"
549,"Canada was the second most pro-NATO country with 78% supporting the alliance, followed by the U.S. with 75%, Britain with 71%, Belgium with 69% and West Germany with 63%.","[{""start"": 0, ""end"": 6, ""label"": ""LOCATION""}, {""start"": 27, ""end"": 35, ""label"": ""ORGANIZATION""}, {""start"": 49, ""end"": 52, ""label"": ""AMOUNT""}, {""start"": 94, ""end"": 98, ""label"": ""LOCATION""}, {""start"": 104, ""end"": 107, ""label"": ""AMOUNT""}, {""start"": 109, ""end"": 116, ""label"": ""LOCATION""}, {""start"": 122, ""end"": 125, ""label"": ""AMOUNT""}, {""start"": 127, ""end"": 134, ""label"": ""LOCATION""}, {""start"": 140, ""end"": 143, ""label"": ""AMOUNT""}, {""start"": 148, ""end"": 160, ""label"": ""LOCATION""}, {""start"": 166, ""end"": 169, ""label"": ""AMOUNT""}]","{""source"": ""ontonotes5"", ""language"": ""en""}"
550,"The next five most popular parties were the SVP (19.5%), the FDP (15.4%), the CVP (14.1%), the GPS (13.3%), and the GLP (8.9%).","[{""start"": 44, ""end"": 47, ""label"": ""ORGANIZATION""}, {""start"": 49, ""end"": 54, ""label"": ""AMOUNT""}, {""start"": 61, ""end"": 64, ""label"": ""ORGANIZATION""}, {""start"": 66, ""end"": 71, ""label"": ""AMOUNT""}, {""start"": 78, ""end"": 81, ""label"": ""ORGANIZATION""}, {""start"": 83, ""end"": 88, ""label"": ""AMOUNT""}, {""start"": 95, ""end"": 98, ""label"": ""ORGANIZATION""}, {""start"": 100, ""end"": 105, ""label"": ""AMOUNT""}, {""start"": 116, ""end"": 119, ""label"": ""ORGANIZATION""}, {""start"": 121, ""end"": 125, ""label"": ""AMOUNT""}]","{""source"": ""multinerd"", ""language"": ""en""}"
551,LONDON INTERBANK OFFERED RATES (LIBOR): 8 11/16% one month; 8 11/16% three months; 8 1/2% six months; 8 1/2% one year.,"[{""start"": 0, ""end"": 6, ""label"": ""LOCATION""}, {""start"": 40, ""end"": 48, ""label"": ""AMOUNT""}, {""start"": 49, ""end"": 58, ""label"": ""TIMEDATE""}, {""start"": 60, ""end"": 68, ""label"": ""AMOUNT""}, {""start"": 69, ""end"": 81, ""label"": ""TIMEDATE""}, {""start"": 83, ""end"": 89, ""label"": ""AMOUNT""}, {""start"": 90, ""end"": 100, ""label"": ""TIMEDATE""}, {""start"": 102, ""end"": 108, ""label"": ""AMOUNT""}, {""start"": 109, ""end"": 117, ""label"": ""TIMEDATE""}]","{""source"": ""ontonotes5"", ""language"": ""en""}"
552,LONDON INTERBANK OFFERED RATES (LIBOR): 8 3/4% one month; 8 3/4% three months; 8 9/16% six months; 8 1/2% one year.,"[{""start"": 0, ""end"": 6, ""label"": ""LOCATION""}, {""start"": 40, ""end"": 46, ""label"": ""AMOUNT""}, {""start"": 47, ""end"": 56, ""label"": ""TIMEDATE""}, {""start"": 58, ""end"": 64, ""label"": ""AMOUNT""}, {""start"": 65, ""end"": 77, ""label"": ""TIMEDATE""}, {""start"": 79, ""end"": 86, ""label"": ""AMOUNT""}, {""start"": 87, ""end"": 97, ""label"": ""TIMEDATE""}, {""start"": 99, ""end"": 105, ""label"": ""AMOUNT""}, {""start"": 106, ""end"": 114, ""label"": ""TIMEDATE""}]","{""source"": ""ontonotes5"", ""language"": ""en""}"
553,LONDON INTERBANK OFFERED RATES (LIBOR): 8 3/4% one month; 8 11/16% three months; 8 9/16% six months; 8 1/2% one year.,"[{""start"": 0, ""end"": 6, ""label"": ""LOCATION""}, {""start"": 40, ""end"": 46, ""label"": ""AMOUNT""}, {""start"": 47, ""end"": 56, ""label"": ""TIMEDATE""}, {""start"": 58, ""end"": 66, ""label"": ""AMOUNT""}, {""start"": 67, ""end"": 79, ""label"": ""TIMEDATE""}, {""start"": 81, ""end"": 88, ""label"": ""AMOUNT""}, {""start"": 89, ""end"": 99, ""label"": ""TIMEDATE""}, {""start"": 101, ""end"": 107, ""label"": ""AMOUNT""}, {""start"": 108, ""end"": 116, ""label"": ""TIMEDATE""}]","{""source"": ""ontonotes5"", ""language"": ""en""}"
554,"About 60% of students reside in Lake County, 21% in Cuyahoga County, 10% in Geauga County, and 6% in Ashtabula County.","[{""start"": 6, ""end"": 9, ""label"": ""AMOUNT""}, {""start"": 32, ""end"": 43, ""label"": ""LOCATION""}, {""start"": 45, ""end"": 48, ""label"": ""AMOUNT""}, {""start"": 52, ""end"": 67, ""label"": ""LOCATION""}, {""start"": 69, ""end"": 72, ""label"": ""AMOUNT""}, {""start"": 76, ""end"": 89, ""label"": ""LOCATION""}, {""start"": 95, ""end"": 97, ""label"": ""AMOUNT""}, {""start"": 101, ""end"": 117, ""label"": ""LOCATION""}]","{""source"": ""multinerd"", ""language"": ""en""}"
555,"France's industrial production index for July and August rose 1% from June and was up 4.6% from a year ago, according to seasonally adjusted data from the National Statistics Institute.","[{""start"": 0, ""end"": 6, ""label"": ""LOCATION""}, {""start"": 41, ""end"": 45, ""label"": ""TIMEDATE""}, {""start"": 50, ""end"": 56, ""label"": ""TIMEDATE""}, {""start"": 62, ""end"": 64, ""label"": ""AMOUNT""}, {""start"": 70, ""end"": 74, ""label"": ""TIMEDATE""}, {""start"": 86, ""end"": 90, ""label"": ""AMOUNT""}, {""start"": 96, ""end"": 106, ""label"": ""TIMEDATE""}, {""start"": 121, ""end"": 131, ""label"": ""TIMEDATE""}, {""start"": 151, ""end"": 184, ""label"": ""ORGANIZATION""}]","{""source"": ""ontonotes5"", ""language"": ""en""}"
556,"A year ago this fall, New Jersey voters under 30 favored George Bush by 56% to 39% over Michael Dukakis, according to a survey then by Rutgers University's Eagleton Institute.","[{""start"": 0, ""end"": 20, ""label"": ""TIMEDATE""}, {""start"": 22, ""end"": 32, ""label"": ""LOCATION""}, {""start"": 40, ""end"": 48, ""label"": ""TIMEDATE""}, {""start"": 57, ""end"": 68, ""label"": ""PERSON""}, {""start"": 72, ""end"": 75, ""label"": ""AMOUNT""}, {""start"": 79, ""end"": 82, ""label"": ""AMOUNT""}, {""start"": 88, ""end"": 103, ""label"": ""PERSON""}, {""start"": 135, ""end"": 155, ""label"": ""ORGANIZATION""}, {""start"": 156, ""end"": 174, ""label"": ""ORGANIZATION""}]","{""source"": ""ontonotes5"", ""language"": ""en""}"
557,"Sweden, Poland, Hungary and Slovenia are doing even better, while in the United Kingdom, Ireland and Cyprus women earn around 30% less.","[{""start"": 0, ""end"": 6, ""label"": ""LOCATION""}, {""start"": 8, ""end"": 14, ""label"": ""LOCATION""}, {""start"": 16, ""end"": 23, ""label"": ""LOCATION""}, {""start"": 28, ""end"": 36, ""label"": ""LOCATION""}, {""start"": 73, ""end"": 87, ""label"": ""LOCATION""}, {""start"": 89, ""end"": 96, ""label"": ""LOCATION""}, {""start"": 101, ""end"": 107, ""label"": ""LOCATION""}, {""start"": 126, ""end"": 129, ""label"": ""AMOUNT""}]","{""source"": ""multinerd"", ""language"": ""en""}"
